term,estimate,std.error,statistic,p.value,n,df,N,code,outcome,upper,lower
pre12,-0.034201454849575826,0.04064115384440158,-0.8415473384569557,0.4000826127216879,1313,4880,962,lefni,mcs,0.017908517192614985,-0.08631142689176663
post03,0.04773903976991315,0.05817611542520214,0.8205951776084451,0.4119169767675742,384,4880,962,lefni,mcs,0.12242355097413674,-0.02694547143431044
post06,0.0019307958871469498,0.066020540923049445,0.02924538121245323,0.976670083615405,285,4880,962,lefni,mcs,0.08673679427181934,-0.08287520249752543
post09,-0.10322952811393928,0.08114045374415847,-1.2722325714301426,0.20335111571747894,239,4880,962,lefni,mcs,0.001045589740294381,-0.20750464596817292
post12,0.13871798783158712,0.07453224583642366,1.8611808389087356,0.06277873198499372,246,4880,962,lefni,mcs,0.23449315664743048,0.04294281901574375
post24,0.024185080445589428,0.041719553282998895,0.5797061220079044,0.5621395753564162,1292,4880,962,lefni,mcs,0.07767821153375873,-0.029308050642579877
post36,-0.03756460388053048,0.041367690758045444,-0.9080662515159776,0.36388805957988735,1154,4880,962,lefni,mcs,0.015480616775214423,-0.09060982453627538
post48,-0.005191810913433207,0.04539970618815872,-0.11435780865884436,0.9089588628776898,1041,4880,962,lefni,mcs,0.053027234042607396,-0.06341085586947381
pre24,-0.023108289472972436,0.03831745863390602,-0.6030746896278913,0.5464922794159994,1299,4110,817,lefnw,mcs,0.026022514122828813,-0.07223909306877369
pre12,-0.13613004401487372,0.03985767986352042,-3.415403116313004,6.4304799615135e-4,1323,4110,817,lefnw,mcs,-0.08502483482900733,-0.1872352532007401
post03,-0.3838127037655813,0.06781621941336238,-5.659600418391291,1.6206444941346247e-8,324,4110,817,lefnw,mcs,-0.29672460331249895,-0.47090080421866365
post06,-0.3695091412783052,0.07931994261914557,-4.6584645560385995,3.286515010662691e-6,252,4110,817,lefnw,mcs,-0.2675882904871823,-0.4714299920694281
post09,-0.11539376523227188,0.08568978924498898,-1.3466454550653473,0.17816870081847053,227,4110,817,lefnw,mcs,-0.005255932283260406,-0.22553159818128335
post12,-0.18917255432183677,0.06735764307672616,-2.8084794194231666,0.0050011039494444595,303,4110,817,lefnw,mcs,-0.10266101808660133,-0.2756840905570722
post24,-0.08518346857661788,0.04073215204459178,-2.0913078317925047,0.03656172540610522,1294,4110,817,lefnw,mcs,-0.0329564322855084,-0.13741050486772735
post36,-0.010306711890476801,0.04282468633809444,-0.240672209694821,0.8098211834031857,1214,4110,817,lefnw,mcs,0.04460523703294895,-0.06521866081390255
post48,-0.02764831438303416,0.04462614686775345,-0.6195541475935186,0.5355857052417105,1092,4110,817,lefnw,mcs,0.02957704402476192,-0.08487367279083025
