term,estimate,std.error,statistic,p.value,n,df,N,code,outcome,upper,lower
post03,0.09462253218903177,0.015147022548152922,6.246939415863638,4.21740355721192e-10,6654,53044,8140,lejob,mcs,0.11403615028136348,0.07520891409670007
post06,0.0237703747308226,0.01620856877183378,1.466531380125878,0.14250950690902137,5484,53044,8140,lejob,mcs,0.04454499435472382,0.002995755106921384
post09,0.04249129593227571,0.017231641351673717,2.465887901511397,0.013670549901692407,4565,53044,8140,lejob,mcs,0.06457772968462674,0.020404862179924675
post12,0.008994359026066616,0.019183328392357108,0.46886331934191816,0.6391692634658597,3621,53044,8140,lejob,mcs,0.03358327066994561,-0.01559455261781238
post24,-0.01223638390350783,0.01069895275050192,-1.143699218872967,0.2527535587553458,18175,53044,8140,lejob,mcs,0.0014753741427554166,-0.025948141949771075
post36,0.0022539614269209483,0.011416699905838136,0.19742670347044372,0.8434943909574852,16097,53044,8140,lejob,mcs,0.016885651562188207,-0.01237772870834631
post48,-0.0019122261077480823,0.012297055789656175,-0.15550275939681235,0.8764255704266443,14073,53044,8140,lejob,mcs,0.01384782482898089,-0.017672277044477054
pre24,0.014383368317426521,0.02339854979623352,0.6147119561974658,0.5387537077322362,3798,15993,2933,lefrd,mcs,0.04437503434236818,-0.015608297707515139
pre12,-0.035353925690271626,0.02362983802600351,-1.4961560740012825,0.13463272082026748,4083,15993,2933,lefrd,mcs,-0.005066168263934058,-0.0656416831166092
post03,-0.08130626897130877,0.03469553761065895,-2.343421505200437,0.019119964150230668,1498,15993,2933,lefrd,mcs,-0.036822518536506386,-0.12579001940611115
post06,-0.03557004030282375,0.03898939647571804,-0.912300356456561,0.3616243781310048,1030,15993,2933,lefrd,mcs,0.014428980400600547,-0.08556906100624805
post09,-0.034120275120143324,0.042483648083201944,-0.8031390113513933,0.42190632720174315,856,15993,2933,lefrd,mcs,0.02036680929389211,-0.08860735953417875
post12,0.004096855350371968,0.041100431801226224,0.09967913160099061,0.9206003179442102,976,15993,2933,lefrd,mcs,0.05680488994277011,-0.04861117924202617
post24,-0.01680738996505353,0.024900389722157693,-0.6749850164030733,0.4996950423294605,4068,15993,2933,lefrd,mcs,0.015108927578742437,-0.048723707508849495
post36,-0.0027980503643474713,0.026585971549369626,-0.10524536818793877,0.9161824318469451,3516,15993,2933,lefrd,mcs,0.03127964753355848,-0.03687574826225343
post48,0.01202795953657279,0.029752221729125283,0.40427096994905365,0.686018876413052,2999,15993,2933,lefrd,mcs,0.050165369288938576,-0.026109450215792994
pre24,-0.0059321267173126765,0.022966216183690765,-0.2582979568713334,0.7961801845910212,3690,16500,2910,lefni,mcs,0.023505535044118883,-0.03536978847874424
pre12,0.013047724936296403,0.023089703041948382,0.5650884687686046,0.5720212741597356,3929,16500,2910,lefni,mcs,0.04264334729543725,-0.016547897422844446
post03,0.047419976838366316,0.032910487701746434,1.4408773661488439,0.14963830709680795,1289,16500,2910,lefni,mcs,0.089618106817827,0.0052218468589056224
post06,0.026917117147923376,0.03564066991941171,0.7552360045079555,0.45011816912708225,1007,16500,2910,lefni,mcs,0.07262248648509541,-0.01878825218924866
post09,0.015814446440468886,0.0423286661196643,0.3736107912250533,0.7086987042796788,769,16500,2910,lefni,mcs,0.07010751566859333,-0.03847862278765555
post12,0.09539807011236902,0.04052821425139224,2.353868086085038,0.01859086311274488,800,16500,2910,lefni,mcs,0.1473800446862934,0.043416095538444624
post24,0.023602786654873576,0.024192751472135447,0.9756139842985045,0.32927009475888225,3910,16500,2910,lefni,mcs,0.05461228558519403,-0.00740671227544688
post36,0.0018812608944410974,0.02560490518250504,0.07347267568584863,0.9414308775409947,3495,16500,2910,lefni,mcs,0.0347014723989747,-0.0309389506100925
post48,0.029321766454710223,0.028883264026400002,1.0151818862268966,0.31003401904067474,3062,16500,2910,lefni,mcs,0.06634514872792709,-0.007701615818506636
pre24,-0.015619819644898442,0.022732932443227705,-0.68710095734049,0.49203036681026857,3595,14156,2528,lefnw,mcs,0.013518961378518877,-0.04475860066831576
pre12,-0.09146397049686505,0.022164522303498885,-4.126593356917355,3.702834921375944e-5,3885,14156,2528,lefnw,mcs,-0.06305416026058866,-0.11987378073314145
post03,-0.38052129804928714,0.03689915307943581,-10.312466988879338,7.578133990697635e-25,1140,14156,2528,lefnw,mcs,-0.33320568836781733,-0.42783690773075694
post06,-0.32826110643757106,0.03819240649465199,-8.594931206640169,9.195078791783744e-18,971,14156,2528,lefnw,mcs,-0.27928221181575175,-0.3772400010593904
post09,-0.26430425144194386,0.04323311899476466,-6.113467119361662,1.0005036576144053e-9,755,14156,2528,lefnw,mcs,-0.2088501948938911,-0.31975830798999666
post12,-0.24656176761953882,0.03608480142206335,-6.832842579224599,8.664935307110225e-12,1047,14156,2528,lefnw,mcs,-0.20028800963311838,-0.29283552560595927
post24,-0.06949506669146155,0.02277062607645958,-3.0519611739312693,0.0022777278880761944,3878,14156,2528,lefnw,mcs,-0.04030836211799542,-0.09868177126492768
post36,-0.03209173220411581,0.02439389614392363,-1.3155640253108836,0.18834172064129992,3450,14156,2528,lefnw,mcs,-8.237075624341061e-4,-0.06335975684579752
post48,-0.014854909990778088,0.026702562452577547,-0.5563102798527177,0.5780075541090451,3064,14156,2528,lefnw,mcs,0.019373182689850384,-0.049083002671406556
